sse_addr,comments
140116F80,BSExtraDataList::sub_140116F80
1401197B0,BSExtraDataList::GetLeveledNPC_1401197B0
140119FF0,BSExtraDataList::GetPoisonItem_140119FF0
14011A250,BSExtraDataList::GetMagicLightData_14011A250
14011A2C0,BSExtraDataList::SetMagicLightData_14011A2C0
14011A610,BSExtraDataList::GetEncounterZone_14011A610
14011A7D0,BSExtraDataList::GetLocation_14011A7D0
14011B090,BSExtraDataList::GetMultibound_14011B090
14011D070,BSExtraDataList::GetCollisionData_14011D070
14011D0E0,BSExtraDataList::sub_14011D0E0
14011D240,BSExtraDataList::SetRadius_14011D240
14011EA90,BSExtraDataList::AddExtraPrimitive_14011EA90
14011EBA0,BSExtraDataList::sub_14011EBA0
14011EC40,BSExtraDataList::GetPrimitive_14011EC40
14011FC90,BSExtraDataList::GetNorthRotation_14011FC90
14011FD00,BSExtraDataList::SetNorthRotation_14011FD00
1401201E0,BSExtraDataList::RemoveExtraLight_1401201E0
140120240,BSExtraDataList::sub_140120240
1401203C0,BSExtraDataList::RemoveOwnership_1401203C0
1401204E0,BSExtraDataList::RemoveWorn_1401204E0
140120740,BSExtraDataList::DecrementPoisonCount_140120740
140120B80,BSExtraDataList::sub_140120B80
140121470,BSExtraDataList::sub_140121470
1401216B0,BSExtraDataList::sub_1401216B0
140122B10,BSExtraDataList::SetAllowPCDialogue_140122B10
140124090,BSExtraDataList::GetExtraFactionChanges_140124090
140124190,BSExtraDataList::SetCrimeFaction_140124190
140125470,BSExtraDataList::SetHorseHandleId_140125470
140125EE0,BSExtraDataList::sub_140125EE0
140126E40,BSExtraDataList::GetEnchantment_140126E40
140126EB0,BSExtraDataList::sub_140126EB0
1401272A0,BSExtraDataList::unk_CellGrassData_1401272A0
1401275E0,BSExtraDataList::sub_1401275E0
1401277E0,BSExtraDataList::SetInteractionData_1401277E0
140127910,BSExtraDataList::GetMountInteraction_140127910
14012DB50,TempLoadGameBuffer::sub_14012DB50
14012DBB0,TempLoadGameBuffer::sub_14012DBB0
14012DC10,BGSLoadGameBuffer::sub_14012DC10
14012DC70,BGSLoadGameBuffer::sub_14012DC70
14012DCD0,BGSLoadGameBuffer::sub_14012DCD0
14012DD30,BGSLoadGameBuffer::sub_14012DD30
14012DD90,TempLoadGameBuffer::sub_14012DD90
14012DDF0,TempLoadGameBuffer::sub_14012DDF0
14012DE50,TempLoadGameBuffer::sub_14012DE50
14012DEB0,BGSLoadGameBuffer::sub_14012DEB0
14012DF10,BGSLoadGameBuffer::sub_14012DF10
14012DF50,TempLoadGameBuffer::sub_14012DF50
14012DFB0,BGSLoadGameBuffer::sub_14012DFB0
14012E010,BGSLoadGameBuffer::sub_14012E010
14012E070,TempLoadGameBuffer::ReadRefHandleFromBuffer_14012E070
14012E110,BGSLoadGameBuffer::sub_14012E110
14012E170,BGSLoadGameBuffer::sub_14012E170
14012E1D0,TempLoadGameBuffer::sub_14012E1D0
14012E230,TempLoadGameBuffer::sub_14012E230
14012E4B0,BGSSaveFormBuffer::sub_14012E4B0
14012F858,MagicTarget::dtor_14012F858
14012F870,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_16__::dtor_14012F870
14012F8A0,ExtraActivateLoopSound::dtor_14012F8A0
14012F8D0,ExtraActivateRef::dtor_14012F8D0
14012F910,ExtraActivateRefChildren::dtor_14012F910
14012F950,ExtraActorCause::dtor_14012F950
14012F9B0,ExtraAliasInstanceArray::dtor_14012F9B0
14012F9F0,ExtraAlphaCutoff::dtor_14012F9F0
14012FA20,ExtraAmmo::dtor_14012FA20
14012FA50,ExtraAshPileRef::dtor_14012FA50
14012FA80,ExtraAttachRef::dtor_14012FA80
14012FAB0,ExtraAttachRefChildren::dtor_14012FAB0
14012FB00,ExtraAttachedArrows3D::dtor_14012FB00
14012FB40,ExtraBadPosition::dtor_14012FB40
14012FB70,ExtraCachedScale::dtor_14012FB70
14012FBA0,ExtraCanTalkToPlayer::dtor_14012FBA0
14012FBD0,ExtraCannotWear::dtor_14012FBD0
14012FC00,ExtraCell3D::dtor_14012FC00
14012FC70,ExtraCellAcousticSpace::dtor_14012FC70
14012FCA0,ExtraCellImageSpace::dtor_14012FCA0
14012FCD0,ExtraCellMusicType::dtor_14012FCD0
14012FD00,ExtraCellSkyRegion::dtor_14012FD00
14012FD30,ExtraCellWaterEnvMap::dtor_14012FD30
14012FD80,ExtraCellWaterType::dtor_14012FD80
14012FDB0,ExtraCharge::dtor_14012FDB0
14012FDE0,ExtraCollisionData::dtor_14012FDE0
14012FE20,ExtraCombatStyle::dtor_14012FE20
14012FE50,ExtraCount::dtor_14012FE50
14012FE80,ExtraCreatureAwakeSound::dtor_14012FE80
14012FEB0,ExtraCreatureMovementSound::dtor_14012FEB0
14012FEE0,ExtraDecalGroup::dtor_14012FEE0
14012FF20,ExtraDetachTime::dtor_14012FF20
14012FF50,ExtraDroppedItemList::dtor_14012FF50
14012FF90,ExtraEmittanceSource::dtor_14012FF90
14012FFC0,ExtraEnableStateChildren::dtor_14012FFC0
140130000,ExtraEnableStateParent::dtor_140130000
140130030,ExtraEnchantment::dtor_140130030
140130060,ExtraEncounterZone::dtor_140130060
140130090,ExtraFactionChanges::dtor_140130090
140130110,ExtraFavorCost::dtor_140130110
140130140,ExtraFlags::dtor_140130140
140130170,ExtraFollower::dtor_140130170
1401301F0,ExtraForcedLandingMarker::dtor_1401301F0
140130220,ExtraForcedTarget::dtor_140130220
140130250,ExtraFriendHits::dtor_140130250
1401302D0,ExtraFromAlias::dtor_1401302D0
140130300,ExtraGIDBuffer::dtor_140130300
140130360,ExtraGlobal::dtor_140130360
140130390,ExtraGuardedRefData::dtor_140130390
140130410,ExtraHasNoRumors::dtor_140130410
140130440,ExtraHeadTrackingWeight::dtor_140130440
140130470,ExtraHeadingTarget::dtor_140130470
1401304A0,ExtraHealth::dtor_1401304A0
1401304D0,ExtraHealthPerc::dtor_1401304D0
140130500,ExtraHorse::dtor_140130500
140130530,ExtraHotkey::dtor_140130530
140130560,ExtraIgnoredBySandbox::dtor_140130560
140130590,ExtraItemDropper::dtor_140130590
1401305C0,ExtraLargeRefOwnerCells::dtor_1401305C0
140130640,ExtraLastFinishedSequence::dtor_140130640
140130690,ExtraLevCreaModifier::dtor_140130690
1401306C0,ExtraLeveledItem::dtor_1401306C0
1401306F0,ExtraLeveledItemBase::dtor_1401306F0
140130720,ExtraLightData::dtor_140130720
140130750,ExtraLinkedRef::dtor_140130750
1401307D0,ExtraLinkedRefChildren::dtor_1401307D0
140130850,ExtraLitWaterRefs::dtor_140130850
140130890,ExtraLocation::dtor_140130890
1401308C0,ExtraLocationRefType::dtor_1401308C0
1401308F0,ExtraLock::dtor_1401308F0
140130930,ExtraMagicLight::dtor_140130930
140130970,ExtraMissingLinkedRefIDs::dtor_140130970
1401309D0,ExtraMissingRefIDs::dtor_1401309D0
140130A30,ExtraModelSwap::dtor_140130A30
140130A60,ExtraMultiBound::dtor_140130A60
140130AD0,ExtraMultiBoundRef::dtor_140130AD0
140130B00,ExtraNavMeshPortal::dtor_140130B00
140130B30,ExtraNorthRotation::dtor_140130B30
140130B60,ExtraObjectHealth::dtor_140130B60
140130B90,ExtraOcclusionPlaneRefData::dtor_140130B90
140130BD0,ExtraOpenCloseActivateRef::dtor_140130BD0
140130C00,ExtraOriginalReference::dtor_140130C00
140130C30,ExtraOutfitItem::dtor_140130C30
140130C60,ExtraOwnership::dtor_140130C60
140130C90,ExtraPackageData::dtor_140130C90
140130CD0,ExtraPackageStartLocation::dtor_140130CD0
140130D00,ExtraPatrolRefData::dtor_140130D00
140130D40,ExtraPoison::dtor_140130D40
140130D80,ExtraPortalRefData::dtor_140130D80
140130DC0,ExtraPrimitive::dtor_140130DC0
140130E20,ExtraPromotedRef::dtor_140130E20
140130EA0,ExtraRadius::dtor_140130EA0
140130ED0,ExtraRagDollData::dtor_140130ED0
140130F10,ExtraRandomTeleportMarker::dtor_140130F10
140130F40,ExtraRank::dtor_140130F40
140130F70,ExtraReferenceHandle::dtor_140130F70
140130FA0,ExtraReflectedRefs::dtor_140130FA0
140131020,ExtraReflectorRefs::dtor_140131020
1401310A0,ExtraRefrPath::dtor_1401310A0
1401310D0,ExtraRefractionProperty::dtor_1401310D0
140131100,ExtraRegionList::dtor_140131100
140131130,ExtraRoom::dtor_140131130
1401311A0,ExtraRoomRefData::dtor_1401311A0
1401311E0,ExtraSavedAnimation::dtor_1401311E0
140131220,ExtraSavedHavokData::dtor_140131220
140131260,ExtraScale::dtor_140131260
140131290,ExtraSceneData::dtor_140131290
1401312C0,ExtraScriptedAnimDependence::dtor_1401312C0
140131340,ExtraSound::dtor_140131340
140131370,ExtraSpawnContainer::dtor_140131370
1401313A0,ExtraStartingPosition::dtor_1401313A0
1401313D0,ExtraStartingWorldOrCell::dtor_1401313D0
140131400,ExtraTeleport::dtor_140131400
140131440,ExtraTeleportName::dtor_140131440
140131470,ExtraTerminalState::dtor_140131470
1401314A0,ExtraTextDisplayData::dtor_1401314A0
1401314F0,ExtraTimeLeft::dtor_1401314F0
140131520,ExtraTresPassPackage::dtor_140131520
140131560,ExtraUniqueID::dtor_140131560
140131590,ExtraWaterCurrentZoneData::dtor_140131590
1401315E0,ExtraWaterData::dtor_1401315E0
140131620,ExtraWaterLightRefs::dtor_140131620
140131660,ExtraWeaponAttackSound::dtor_140131660
140131690,ExtraWeaponIdleSound::dtor_140131690
1401316C0,ExtraWorn::dtor_1401316C0
1401316F0,ExtraWornLeft::dtor_1401316F0
140131720,MagicTarget::dtor_140131720
140131760,NonActorMagicTarget::dtor_140131760
140131990,BSExtraDataList::AddExtraData_140131990
140131A00,ExtraLargeRefOwnerCells::sub_140131A00
140131E20,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_16__::Allocate_140131E20
140131F60,CreateRefHandleId_140131F60
1401320F0,CreateObjectRefHandle2_1401320F0
140132280,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_16__::Free_140132280
1401323C0,TESObjectREFR::GetExtraData_1401323C0
1401328A0,LookupREFRByHandle3_1401328A0
140132AF0,MagicTarget::GetMagicTargetOwner_140132AF0
140132B00,MagicTarget::GetMagicTargetOwner_140132B00
140132B10,MagicTarget::IsInvulnerable_140132B10
140132BD0,Mutex::Lock1_140132BD0
140132CA0,MagicTarget::MagicTargetIsActor_140132CA0
140132DF0,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_16__::Resize_140132DF0
140133580,BSExtraDataList::RemoveExtraDataByType_140133580
1401335E0,BSExtraDataList::RemoveExtraData_1401335E0
140133720,ExtraLargeRefOwnerCells::sub_140133720
1401337A0,TESObjectREFR::sub_1401337A0
140133A60,ExtraLargeRefOwnerCells::sub_140133A60
140134040,TESTexture::sub_140134040
140134240,ExtraAnimGraphManager::sub_140134240
1401342E0,ExtraAnimGraphManager::GetExtraDataId_1401342E0
140134760,ExtraDismemberedLimbs::GetExtraDataId_140134760
1401347A0,ExtraBiped::GetExtraDataId_1401347A0
1401347D0,ExtraLight::sub_1401347D0
140134850,ExtraLight::GetExtraDataId_140134850
140134860,ExtraMagicLight::GetExtraDataId_140134860
140134870,ExtraFollower::sub_140134870
1401349C0,ExtraFollower::GetExtraDataId_1401349C0
1401349D0,GetLockDifficultyRank_1401349D0
140134B10,IsLockBroken_140134B10
140134C60,ExtraLock::sub_140134C60
140134CA0,ExtraLock::IsEqual_140134CA0
140134D80,ExtraLock::GetExtraDataId_140134D80
140134DC0,ExtraLeveledCreature::GetExtraDataId_140134DC0
140134DD0,ExtraFromAlias::GetExtraDataId_140134DD0
140134DE0,ExtraOpenCloseActivateRef::GetExtraDataId_140134DE0
140134E10,ExtraTeleport::sub_140134E10
140134E80,ExtraTeleport::IsEqual_140134E80
140134EA0,ExtraTeleport::GetExtraDataId_140134EA0
140134EB0,ExtraTeleportName::IsEqual_140134EB0
140134ED0,ExtraTeleportName::GetExtraDataId_140134ED0
140134F70,ExtraMapMarker::IsEqual_140134F70
140134F90,ExtraMapMarker::GetExtraDataId_140134F90
140134FD0,ExtraAction::IsEqual_140134FD0
140134FF0,ExtraAction::GetExtraDataId_140134FF0
140135070,ExtraStartingPosition::IsEqual_140135070
1401350B0,ExtraStartingPosition::GetExtraDataId_1401350B0
1401350C0,ExtraContainerChanges::ctor_1401350C0
140135150,ExtraContainerChanges::GetExtraDataId_140135150
140135160,ExtraOriginalReference::IsEqual_140135160
140135170,ExtraOriginalReference::GetExtraDataId_140135170
140135180,ExtraOwnership::ctor_140135180
1401351A0,ExtraOwnership::IsEqual_1401351A0
1401351C0,ExtraOwnership::GetExtraDataId_1401351C0
1401351F0,ExtraLockList::IsEqual_1401351F0
140135210,ExtraLockList::GetExtraDataId_140135210
140135240,ExtraGlobal::IsEqual_140135240
140135260,ExtraGlobal::GetExtraDataId_140135260
140135290,ExtraRank::IsEqual_140135290
1401352A0,ExtraRank::GetExtraDataId_1401352A0
1401352B0,ExtraCount::ctor_1401352B0
1401352D0,ExtraCount::IsEqual_1401352D0
1401352F0,ExtraCount::GetExtraDataId_1401352F0
140135340,ExtraGhost::GetExtraDataId_140135340
140135350,ExtraWorn::GetExtraDataId_140135350
1401353A0,ExtraShouldWear::GetExtraDataId_1401353A0
1401353B0,ExtraWornLeft::GetExtraDataId_1401353B0
1401353C0,ExtraCannotWear::GetExtraDataId_1401353C0
1401353D0,ExtraHealth::IsEqual_1401353D0
1401353F0,ExtraHealth::GetExtraDataId_1401353F0
140135400,ExtraHealthPerc::IsEqual_140135400
140135420,ExtraHealthPerc::GetExtraDataId_140135420
140135430,ExtraTimeLeft::IsEqual_140135430
140135450,ExtraTimeLeft::GetExtraDataId_140135450
140135460,ExtraCharge::IsEqual_140135460
140135480,ExtraCharge::GetExtraDataId_140135480
140135490,ExtraSoul::ctor_140135490
1401354B0,ExtraSoul::IsEqual_1401354B0
1401354D0,ExtraSoul::GetExtraDataId_1401354D0
1401354E0,ExtraScale::IsEqual_1401354E0
140135500,ExtraScale::GetExtraDataId_140135500
140135510,ExtraCachedScale::GetExtraDataId_140135510
140135520,ExtraHotkey::IsEqual_140135520
140135540,ExtraHotkey::GetExtraDataId_140135540
140135670,ExtraInfoGeneralTopic::GetExtraDataId_140135670
1401356D0,ExtraPackageStartLocation::IsEqual_1401356D0
140135700,ExtraPackageStartLocation::GetExtraDataId_140135700
140135710,ExtraReferenceHandle::IsEqual_140135710
140135720,ExtraReferenceHandle::GetExtraDataId_140135720
140135740,ExtraLocation::IsEqual_140135740
140135760,ExtraLocation::GetExtraDataId_140135760
140135820,ExtraPackage::GetExtraDataId_140135820
140135830,ExtraTresPassPackage::sub_140135830
140135890,ExtraTresPassPackage::GetExtraDataId_140135890
140135AA0,ExtraPlayerCrimeList::GetExtraDataId_140135AA0
140135AB0,ExtraLeveledItem::GetExtraDataId_140135AB0
140135AC0,ExtraOutfitItem::GetExtraDataId_140135AC0
140135B10,ExtraPersistentCell::GetExtraDataId_140135B10
140135B20,ExtraRagDollData::sub_140135B20
140135B90,ExtraRagDollData::IsEqual_140135B90
140135BD0,ExtraRagDollData::GetExtraDataId_140135BD0
140135BE0,ExtraEncounterZone::IsEqual_140135BE0
140135C00,ExtraEncounterZone::GetExtraDataId_140135C00
140135C80,ExtraUsedMarkers::sub_140135C80
140135CB0,ExtraUsedMarkers::sub_140135CB0
140135DF0,ExtraUsedMarkers::sub_140135DF0
140135EE0,ExtraUsedMarkers::GetExtraDataId_140135EE0
140135FE0,ExtraReservedMarkers::sub_140135FE0
140136240,ExtraReservedMarkers::sub_140136240
140136380,ExtraReservedMarkers::GetExtraDataId_140136380
140136420,ExtraRunOncePacks::sub_140136420
140136520,ExtraRunOncePacks::sub_140136520
140136660,ExtraRunOncePacks::GetExtraDataId_140136660
140136720,ExtraDistantData::GetExtraDataId_140136720
140136730,ExtraEnableStateParent::IsEqual_140136730
140136750,ExtraEnableStateParent::GetExtraDataId_140136750
140136760,ExtraEnableStateChildren::sub_140136760
140136810,ExtraEnableStateChildren::GetExtraDataId_140136810
140136820,ExtraAttachRef::IsEqual_140136820
140136830,ExtraAttachRef::GetExtraDataId_140136830
140136840,ExtraAttachRefChildren::GetExtraDataId_140136840
140136850,ExtraRandomTeleportMarker::IsEqual_140136850
140136870,ExtraRandomTeleportMarker::GetExtraDataId_140136870
140136880,ExtraAshPileRef::GetExtraDataId_140136880
140136890,ExtraLocationRefType::IsEqual_140136890
1401368B0,ExtraLocationRefType::GetExtraDataId_1401368B0
1401368C0,ExtraLeveledItemBase::IsEqual_1401368C0
1401368E0,ExtraLeveledItemBase::GetExtraDataId_1401368E0
1401368F0,ExtraLinkedRef::IsEqual_1401368F0
140136950,ExtraLinkedRef::GetExtraDataId_140136950
140136960,ExtraLinkedRefChildren::GetExtraDataId_140136960
140136970,TESObjectREFR::sub_140136970
140136A70,ExtraActivateRef::sub_140136A70
140136C60,ExtraActivateRef::sub_140136C60
140136D40,ExtraActivateRef::IsEqual_140136D40
140136EB0,ExtraActivateRef::GetExtraDataId_140136EB0
140136F10,ExtraActivateRefChildren::GetExtraDataId_140136F10
140137270,ExtraReflectedRefs::IsEqual_140137270
1401372C0,ExtraReflectedRefs::GetExtraDataId_1401372C0
1401372D0,ExtraReflectorRefs::sub_1401372D0
140137780,ExtraReflectorRefs::IsEqual_140137780
140137800,ExtraReflectorRefs::GetExtraDataId_140137800
140137C80,ExtraWaterLightRefs::IsEqual_140137C80
140137D10,ExtraWaterLightRefs::GetExtraDataId_140137D10
1401383D0,ExtraLitWaterRefs::IsEqual_1401383D0
140138460,ExtraLitWaterRefs::GetExtraDataId_140138460
1401384A0,ExtraLevCreaModifier::sub_1401384A0
1401384D0,ExtraLevCreaModifier::sub_1401384D0
140138500,ExtraLevCreaModifier::IsEqual_140138500
140138510,ExtraLevCreaModifier::GetExtraDataId_140138510
1401385A0,ExtraPoison::GetItem_1401385A0
140138650,ExtraPoison::IsEqual_140138650
140138670,ExtraPoison::GetExtraDataId_140138670
140138680,ExtraEnchantment::IsEqual_140138680
1401386B0,ExtraEnchantment::GetExtraDataId_1401386B0
1401386C0,ExtraLastFinishedSequence::sub_1401386C0
1401386D0,ExtraLastFinishedSequence::IsEqual_1401386D0
1401386F0,ExtraLastFinishedSequence::GetExtraDataId_1401386F0
140138700,ExtraSpawnContainer::IsEqual_140138700
140138710,ExtraSpawnContainer::GetExtraDataId_140138710
140138720,ExtraEmittanceSource::IsEqual_140138720
140138740,ExtraEmittanceSource::GetExtraDataId_140138740
140138750,ExtraMultiBoundRef::IsEqual_140138750
140138770,ExtraMultiBoundRef::GetExtraDataId_140138770
140138780,ExtraMultiBound::GetExtraDataId_140138780
140138850,ExtraResourcesPreload::GetExtraDataId_140138850
140138880,ExtraPortal::GetExtraDataId_140138880
140138890,ExtraRoom::GetExtraDataId_140138890
1401388C0,ExtraOcclusionShape::GetExtraDataId_1401388C0
1401388D0,ExtraItemDropper::GetExtraDataId_1401388D0
140138990,ExtraDroppedItemList::GetExtraDataId_140138990
1401389A0,ExtraSavedAnimation::sub_1401389A0
140138A90,ExtraSavedAnimation::GetExtraDataId_140138A90
140138AA0,ExtraSavedHavokData::sub_140138AA0
140138B20,ExtraSavedHavokData::sub_140138B20
140138B90,ExtraSavedHavokData::GetExtraDataId_140138B90
140138DE0,ExtraFriendHits::GetExtraDataId_140138DE0
140138DF0,ExtraHeadingTarget::GetExtraDataId_140138DF0
140138E00,ExtraRefractionProperty::GetExtraDataId_140138E00
140138E10,ExtraStartingWorldOrCell::GetExtraDataId_140138E10
140138F50,ExtraEditorRef3DData::GetExtraDataId_140138F50
140138FC0,ExtraEditorRefMoveData::GetExtraDataId_140138FC0
140138FD0,ExtraHasNoRumors::GetExtraDataId_140138FD0
140138FE0,ExtraSound::GetExtraDataId_140138FE0
140138FF0,ExtraCreatureAwakeSound::GetExtraDataId_140138FF0
140139000,ExtraCreatureMovementSound::GetExtraDataId_140139000
140139010,ExtraWeaponIdleSound::GetExtraDataId_140139010
140139020,ExtraWeaponAttackSound::GetExtraDataId_140139020
140139030,ExtraActivateLoopSound::GetExtraDataId_140139030
140139040,ExtraCanTalkToPlayer::GetExtraDataId_140139040
140139050,ExtraObjectHealth::GetExtraDataId_140139050
140139060,ExtraTerminalState::GetExtraDataId_140139060
140139070,ExtraNavMeshPortal::GetExtraDataId_140139070
140139080,ExtraModelSwap::GetExtraDataId_140139080
140139090,ExtraRadius::IsEqual_140139090
1401390B0,ExtraRadius::GetExtraDataId_1401390B0
140139120,ExtraFactionChanges::sub_140139120
140139180,ExtraFactionChanges::sub_140139180
140139270,ExtraFactionChanges::sub_140139270
140139310,ExtraFactionChanges::sub_140139310
1401393C0,ExtraFactionChanges::sub_1401393C0
140139530,ExtraFactionChanges::sub_140139530
1401395F0,ExtraFactionChanges::sub_1401395F0
140139880,ExtraFactionChanges::GetExtraDataId_140139880
140139890,ExtraActorCause::GetExtraDataId_140139890
1401398A0,ExtraAmmo::IsEqual_1401398A0
1401398C0,ExtraAmmo::GetExtraDataId_1401398C0
1401398D0,ExtraCombatStyle::IsEqual_1401398D0
1401398F0,ExtraCombatStyle::GetExtraDataId_1401398F0
140139900,ExtraPrimitive::IsEqual_140139900
140139920,ExtraPrimitive::GetExtraDataId_140139920
140139970,ExtraAnimNoteReceiver::GetExtraDataId_140139970
140139980,ExtraPatrolRefData::sub_140139980
140139A40,ExtraPatrolRefData::IsEqual_140139A40
140139A70,ExtraPatrolRefData::GetExtraDataId_140139A70
140139AB0,ExtraPatrolRefInUseData::sub_140139AB0
140139BB0,ExtraPatrolRefInUseData::IsEqual_140139BB0
140139BC0,ExtraPatrolRefInUseData::GetExtraDataId_140139BC0
140139C20,ExtraOcclusionPlaneRefData::IsEqual_140139C20
140139C70,ExtraOcclusionPlaneRefData::GetExtraDataId_140139C70
140139C80,ExtraPortalRefData::sub_140139C80
140139CD0,ExtraPortalRefData::IsEqual_140139CD0
140139D20,ExtraPortalRefData::GetExtraDataId_140139D20
140139D30,ExtraRoomRefData::sub_140139D30
140139DA0,ExtraRoomRefData::IsEqual_140139DA0
140139E80,ExtraRoomRefData::GetExtraDataId_140139E80
140139E90,ExtraPackageData::sub_140139E90
140139ED0,ExtraPackageData::GetExtraDataId_140139ED0
140139EE0,ExtraCollisionData::sub_140139EE0
140139F20,ExtraCollisionData::IsEqual_140139F20
140139F60,ExtraCollisionData::GetExtraDataId_140139F60
140139F70,ExtraGuardedRefData::sub_140139F70
14013A320,ExtraGuardedRefData::IsEqual_14013A320
14013A3F0,ExtraGuardedRefData::GetExtraDataId_14013A3F0
14013A670,ExtraSayTopicInfoOnceADay::GetExtraDataId_14013A670
14013A7A0,ExtraSayToTopicInfo::sub_14013A7A0
14013A7C0,ExtraSayToTopicInfo::sub_14013A7C0
14013A7E0,ExtraSayToTopicInfo::sub_14013A7E0
14013A800,ExtraSayToTopicInfo::GetExtraDataId_14013A800
14013A810,ExtraIgnoredBySandbox::GetExtraDataId_14013A810
14013A870,ExtraFollowerSwimBreadcrumbs::sub_14013A870
14013A940,ExtraFollowerSwimBreadcrumbs::sub_14013A940
14013AAF0,ExtraFollowerSwimBreadcrumbs::sub_14013AAF0
14013ABC0,ExtraFollowerSwimBreadcrumbs::GetExtraDataId_14013ABC0
14013AD50,ExtraAliasInstanceArray::sub_14013AD50
14013AE20,ExtraAliasInstanceArray::sub_14013AE20
14013B000,ExtraAliasInstanceArray::sub_14013B000
14013B100,ExtraAliasInstanceArray::sub_14013B100
14013B1B0,ExtraAliasInstanceArray::sub_14013B1B0
14013B290,ExtraAliasInstanceArray::sub_14013B290
